"di_id","Year","ModeratePovertyPercentage"
"AL",1981,0.252051
"AL",1982,
"AL",1983,
"AL",1984,0.2372684
"AL",1985,
"AL",1986,
"AL",1987,0.2441632
"AL",1988,
"AL",1989,
"AL",1990,0.2438462
"AL",1991,
"AL",1992,
"AL",1993,0.2372684
"AL",1994,
"AL",1995,
"AL",1996,0.1385189
"AL",1997,
"AL",1998,
"AL",1999,0.2790229
"AL",2000,
"AL",2001,
"AL",2002,0.1698068
"AL",2003,
"AL",2004,
"AL",2005,0.1088009
"AL",2006,
"AL",2007,
"AL",2008,0.06545949
"AL",2009,
"AL",2010,0.07274629
"AL",2011,0.07159853
"AL",2012,0.07671665
"AL",2013,0.07266002
"AL",2014,
"AL",2015,0.06130297
"AL",2016,
"AL",2017,
"DZ",1981,0.1729292
"DZ",1982,
"DZ",1983,
"DZ",1984,0.1581748
"DZ",1985,
"DZ",1986,
"DZ",1987,0.19574
"DZ",1988,
"DZ",1989,
"DZ",1990,0.2222882
"DZ",1991,
"DZ",1992,
"DZ",1993,0.2459095
"DZ",1994,
"DZ",1995,
"DZ",1996,0.2562916
"DZ",1997,
"DZ",1998,
"DZ",1999,0.2517087
"DZ",2000,
"DZ",2001,
"DZ",2002,0.1845946
"DZ",2003,
"DZ",2004,
"DZ",2005,0.1283441
"DZ",2006,
"DZ",2007,
"DZ",2008,0.08100622
"DZ",2009,
"DZ",2010,0.05272592
"DZ",2011,0.04061553
"DZ",2012,0.03478338
"DZ",2013,0.03047524
"DZ",2014,
"DZ",2015,0.02512442
"DZ",2016,
"DZ",2017,
"AO",1981,0.4611733
"AO",1982,
"AO",1983,
"AO",1984,0.4648582
"AO",1985,
"AO",1986,
"AO",1987,0.4419423
"AO",1988,
"AO",1989,
"AO",1990,0.454001
"AO",1991,
"AO",1992,
"AO",1993,0.663789
"AO",1994,
"AO",1995,
"AO",1996,0.5968573
"AO",1997,
"AO",1998,
"AO",1999,0.5563611
"AO",2000,
"AO",2001,
"AO",2002,0.649983
"AO",2003,
"AO",2004,
"AO",2005,0.6435326
"AO",2006,
"AO",2007,
"AO",2008,0.5405883
"AO",2009,
"AO",2010,0.5638262
"AO",2011,0.561543
"AO",2012,0.5534787
"AO",2013,0.5418012
"AO",2014,
"AO",2015,0.5385938
"AO",2016,
"AO",2017,
"AM",1981,0.2912486
"AM",1982,
"AM",1983,
"AM",1984,0.2675533
"AM",1985,
"AM",1986,
"AM",1987,0.2829865
"AM",1988,
"AM",1989,
"AM",1990,0.3133495
"AM",1991,
"AM",1992,
"AM",1993,0.5532158
"AM",1994,
"AM",1995,
"AM",1996,0.4208927
"AM",1997,
"AM",1998,
"AM",1999,0.5247357
"AM",2000,
"AM",2001,
"AM",2002,0.5226466
"AM",2003,
"AM",2004,
"AM",2005,0.2687285
"AM",2006,
"AM",2007,
"AM",2008,0.1360264
"AM",2009,
"AM",2010,0.2045839
"AM",2011,0.1882657
"AM",2012,0.1710122
"AM",2013,0.1623554
"AM",2014,
"AM",2015,0.1345875
"AM",2016,
"AM",2017,
"AU",1981,0.01246238
"AU",1982,
"AU",1983,
"AU",1984,0.01236906
"AU",1985,
"AU",1986,
"AU",1987,0.0111446
"AU",1988,
"AU",1989,
"AU",1990,0.01032872
"AU",1991,
"AU",1992,
"AU",1993,0.0114611
"AU",1994,
"AU",1995,
"AU",1996,0.01183346
"AU",1997,
"AU",1998,
"AU",1999,0.009922871
"AU",2000,
"AU",2001,
"AU",2002,0.0111667
"AU",2003,
"AU",2004,
"AU",2005,0.008978255
"AU",2006,
"AU",2007,
"AU",2008,0.004992525
"AU",2009,
"AU",2010,0.004980354
"AU",2011,0.004980354
"AU",2012,0.004980354
"AU",2013,0.004980354
"AU",2014,
"AU",2015,0.004980354
"AU",2016,
"AU",2017,
"AT",1981,0.004829058
"AT",1982,
"AT",1983,
"AT",1984,0.004829058
"AT",1985,
"AT",1986,
"AT",1987,0.004829058
"AT",1988,
"AT",1989,
"AT",1990,0.004829058
"AT",1991,
"AT",1992,
"AT",1993,0.004829058
"AT",1994,
"AT",1995,
"AT",1996,0.004829058
"AT",1997,
"AT",1998,
"AT",1999,0.004829058
"AT",2000,
"AT",2001,
"AT",2002,0.004829058
"AT",2003,
"AT",2004,
"AT",2005,0.002370677
"AT",2006,
"AT",2007,
"AT",2008,0.004929696
"AT",2009,
"AT",2010,0.004952629
"AT",2011,0.004942109
"AT",2012,0.007474631
"AT",2013,0.004742668
"AT",2014,
"AT",2015,0.007479796
"AT",2016,
"AT",2017,
"AZ",1981,0.01129647
"AZ",1982,
"AZ",1983,
"AZ",1984,0.009890795
"AZ",1985,
"AZ",1986,
"AZ",1987,0.01129647
"AZ",1988,
"AZ",1989,
"AZ",1990,0.01364658
"AZ",1991,
"AZ",1992,
"AZ",1993,0.1140726
"AZ",1994,
"AZ",1995,
"AZ",1996,0.2549726
"AZ",1997,
"AZ",1998,
"AZ",1999,0.2063257
"AZ",2000,
"AZ",2001,
"AZ",2002,0.002595501
"AZ",2003,
"AZ",2004,
"AZ",2005,0
"AZ",2006,
"AZ",2007,
"AZ",2008,0
"AZ",2009,
"AZ",2010,0
"AZ",2011,0
"AZ",2012,0
"AZ",2013,0
"AZ",2014,
"AZ",2015,0
"AZ",2016,
"AZ",2017,
"BD",1981,0.7384545
"BD",1982,
"BD",1983,
"BD",1984,0.73931
"BD",1985,
"BD",1986,
"BD",1987,0.7545317
"BD",1988,
"BD",1989,
"BD",1990,0.8004675
"BD",1991,
"BD",1992,
"BD",1993,0.7849688
"BD",1994,
"BD",1995,
"BD",1996,0.7579505
"BD",1997,
"BD",1998,
"BD",1999,0.7465484
"BD",2000,
"BD",2001,
"BD",2002,0.7204029
"BD",2003,
"BD",2004,
"BD",2005,0.6631835
"BD",2006,
"BD",2007,
"BD",2008,0.6215756
"BD",2009,
"BD",2010,0.6038465
"BD",2011,0.5883505
"BD",2012,0.5774594
"BD",2013,0.5642152
"BD",2014,
"BD",2015,0.5355179
"BD",2016,
"BD",2017,
"BY",1981,0.009961452
"BY",1982,
"BY",1983,
"BY",1984,0.005677494
"BY",1985,
"BY",1986,
"BY",1987,0.005812504
"BY",1988,
"BY",1989,
"BY",1990,0.008839274
"BY",1991,
"BY",1992,
"BY",1993,0.03393248
"BY",1994,
"BY",1995,
"BY",1996,0.02426577
"BY",1997,
"BY",1998,
"BY",1999,0.344556
"BY",2000,
"BY",2001,
"BY",2002,0.1095131
"BY",2003,
"BY",2004,
"BY",2005,0.02538919
"BY",2006,
"BY",2007,
"BY",2008,0.005179286
"BY",2009,
"BY",2010,0.001721331
"BY",2011,0.0005468132
"BY",2012,0.0008120498
"BY",2013,0.0002247346
"BY",2014,
"BY",2015,0
"BY",2016,
"BY",2017,
"BE",1981,0.004962496
"BE",1982,
"BE",1983,
"BE",1984,0.004962496
"BE",1985,
"BE",1986,
"BE",1987,0.004962496
"BE",1988,
"BE",1989,
"BE",1990,0.004962496
"BE",1991,
"BE",1992,
"BE",1993,0.004962496
"BE",1994,
"BE",1995,
"BE",1996,0.004962496
"BE",1997,
"BE",1998,
"BE",1999,0.004962496
"BE",2000,
"BE",2001,
"BE",2002,0.004962496
"BE",2003,
"BE",2004,
"BE",2005,0.002313465
"BE",2006,
"BE",2007,
"BE",2008,0.002492924
"BE",2009,
"BE",2010,0.002167455
"BE",2011,0.002367523
"BE",2012,0.002432163
"BE",2013,0.002473494
"BE",2014,
"BE",2015,0.002423116
"BE",2016,
"BE",2017,
"BZ",1981,0.3308936
"BZ",1982,
"BZ",1983,
"BZ",1984,0.4412118
"BZ",1985,
"BZ",1986,
"BZ",1987,0.4180396
"BZ",1988,
"BZ",1989,
"BZ",1990,0.3149799
"BZ",1991,
"BZ",1992,
"BZ",1993,0.2478931
"BZ",1994,
"BZ",1995,
"BZ",1996,0.3147507
"BZ",1997,
"BZ",1998,
"BZ",1999,0.2984994
"BZ",2000,
"BZ",2001,
"BZ",2002,0.2462724
"BZ",2003,
"BZ",2004,
"BZ",2005,0.2822908
"BZ",2006,
"BZ",2007,
"BZ",2008,0.3114759
"BZ",2009,
"BZ",2010,0.2938254
"BZ",2011,0.2841973
"BZ",2012,0.2822908
"BZ",2013,0.2719862
"BZ",2014,
"BZ",2015,0.2719862
"BZ",2016,
"BZ",2017,
"BJ",1981,0.829744
"BJ",1982,
"BJ",1983,
"BJ",1984,0.8419276
"BJ",1985,
"BJ",1986,
"BJ",1987,0.8458832
"BJ",1988,
"BJ",1989,
"BJ",1990,0.8468321
"BJ",1991,
"BJ",1992,
"BJ",1993,0.8370016
"BJ",1994,
"BJ",1995,
"BJ",1996,0.8280804
"BJ",1997,
"BJ",1998,
"BJ",1999,0.8077632
"BJ",2000,
"BJ",2001,
"BJ",2002,0.7844063
"BJ",2003,
"BJ",2004,
"BJ",2005,0.7823315
"BJ",2006,
"BJ",2007,
"BJ",2008,0.7634746
"BJ",2009,
"BJ",2010,0.7689649
"BJ",2011,0.7686652
"BJ",2012,0.7661424
"BJ",2013,0.7647685
"BJ",2014,
"BJ",2015,0.7622722
"BJ",2016,
"BJ",2017,
"BT",1981,0.9198591
"BT",1982,
"BT",1983,
"BT",1984,0.9002689
"BT",1985,
"BT",1986,
"BT",1987,0.8163267
"BT",1988,
"BT",1989,
"BT",1990,0.7590799
"BT",1991,
"BT",1992,
"BT",1993,0.7168552
"BT",1994,
"BT",1995,
"BT",1996,0.6354169
"BT",1997,
"BT",1998,
"BT",1999,0.5827503
"BT",2000,
"BT",2001,
"BT",2002,0.5270671
"BT",2003,
"BT",2004,
"BT",2005,0.3633602
"BT",2006,
"BT",2007,
"BT",2008,0.3293101
"BT",2009,
"BT",2010,0.205927
"BT",2011,0.1598449
"BT",2012,0.1452089
"BT",2013,0.1192253
"BT",2014,
"BT",2015,0.1211373
"BT",2016,
"BT",2017,
"BO",1981,0.2048036
"BO",1982,
"BO",1983,
"BO",1984,0.2663613
"BO",1985,
"BO",1986,
"BO",1987,0.2420715
"BO",1988,
"BO",1989,
"BO",1990,0.2416746
"BO",1991,
"BO",1992,
"BO",1993,0.269395
"BO",1994,
"BO",1995,
"BO",1996,0.3215762
"BO",1997,
"BO",1998,
"BO",1999,0.3816194
"BO",2000,
"BO",2001,
"BO",2002,0.3856472
"BO",2003,
"BO",2004,
"BO",2005,0.3206204
"BO",2006,
"BO",2007,
"BO",2008,0.2031154
"BO",2009,
"BO",2010,0.1633898
"BO",2011,0.1409716
"BO",2012,0.1468035
"BO",2013,0.1222729
"BO",2014,
"BO",2015,0.1170776
"BO",2016,
"BO",2017,
"BW",1981,0.738856
"BW",1982,
"BW",1983,
"BW",1984,0.6618746
"BW",1985,
"BW",1986,
"BW",1987,0.6162856
"BW",1988,
"BW",1989,
"BW",1990,0.5464824
"BW",1991,
"BW",1992,
"BW",1993,0.5580194
"BW",1994,
"BW",1995,
"BW",1996,0.5291921
"BW",1997,
"BW",1998,
"BW",1999,0.4927606
"BW",2000,
"BW",2001,
"BW",2002,0.5069723
"BW",2003,
"BW",2004,
"BW",2005,0.4539165
"BW",2006,
"BW",2007,
"BW",2008,0.3530798
"BW",2009,
"BW",2010,0.352925
"BW",2011,0.3348234
"BW",2012,0.3262591
"BW",2013,0.2855118
"BW",2014,
"BW",2015,0.2908353
"BW",2016,
"BW",2017,
"BR",1981,0.3919593
"BR",1982,
"BR",1983,
"BR",1984,0.4659108
"BR",1985,
"BR",1986,
"BR",1987,0.33135
"BR",1988,
"BR",1989,
"BR",1990,0.3846784
"BR",1991,
"BR",1992,
"BR",1993,0.3639449
"BR",1994,
"BR",1995,
"BR",1996,0.2731137
"BR",1997,
"BR",1998,
"BR",1999,0.2731341
"BR",2000,
"BR",2001,
"BR",2002,0.2240858
"BR",2003,
"BR",2004,
"BR",2005,0.1969683
"BR",2006,
"BR",2007,
"BR",2008,0.1349243
"BR",2009,
"BR",2010,0.112126
"BR",2011,0.1027384
"BR",2012,0.08680885
"BR",2013,0.08228491
"BR",2014,
"BR",2015,0.07989749
"BR",2016,
"BR",2017,
"BG",1981,0.001291804
"BG",1982,
"BG",1983,
"BG",1984,0.001042269
"BG",1985,
"BG",1986,
"BG",1987,0.0009245911
"BG",1988,
"BG",1989,
"BG",1990,0.001234193
"BG",1991,
"BG",1992,
"BG",1993,0.00424938
"BG",1994,
"BG",1995,
"BG",1996,0.02262231
"BG",1997,
"BG",1998,
"BG",1999,0.08055515
"BG",2000,
"BG",2001,
"BG",2002,0.05647223
"BG",2003,
"BG",2004,
"BG",2005,0.03421624
"BG",2006,
"BG",2007,
"BG",2008,0.03217315
"BG",2009,
"BG",2010,0.04229527
"BG",2011,0.04976971
"BG",2012,0.04990313
"BG",2013,0.04749911
"BG",2014,
"BG",2015,0.03746732
"BG",2016,
"BG",2017,
"BF",1981,0.9398065
"BF",1982,
"BF",1983,
"BF",1984,0.9398065
"BF",1985,
"BF",1986,
"BF",1987,0.9307641
"BF",1988,
"BF",1989,
"BF",1990,0.932025
"BF",1991,
"BF",1992,
"BF",1993,0.9274593
"BF",1994,
"BF",1995,
"BF",1996,0.9193767
"BF",1997,
"BF",1998,
"BF",1999,0.8889308
"BF",2000,
"BF",2001,
"BF",2002,0.8455926
"BF",2003,
"BF",2004,
"BF",2005,0.8073585
"BF",2006,
"BF",2007,
"BF",2008,0.8036312
"BF",2009,
"BF",2010,0.8090303
"BF",2011,0.7946588
"BF",2012,0.7799423
"BF",2013,0.769434
"BF",2014,
"BF",2015,0.7602889
"BF",2016,
"BF",2017,
"BI",1981,0.9589052
"BI",1982,
"BI",1983,
"BI",1984,0.9642031
"BI",1985,
"BI",1986,
"BI",1987,0.9521121
"BI",1988,
"BI",1989,
"BI",1990,0.9502415
"BI",1991,
"BI",1992,
"BI",1993,0.9508044
"BI",1994,
"BI",1995,
"BI",1996,0.9552205
"BI",1997,
"BI",1998,
"BI",1999,0.9515336
"BI",2000,
"BI",2001,
"BI",2002,0.939329
"BI",2003,
"BI",2004,
"BI",2005,0.9351022
"BI",2006,
"BI",2007,
"BI",2008,0.9147696
"BI",2009,
"BI",2010,0.9109929
"BI",2011,0.9068341
"BI",2012,0.9030588
"BI",2013,0.8949877
"BI",2014,
"BI",2015,0.9059218
"BI",2016,
"BI",2017,
"CV",1981,0.8354575
"CV",1982,
"CV",1983,
"CV",1984,0.8098333
"CV",1985,
"CV",1986,
"CV",1987,0.7784494
"CV",1988,
"CV",1989,
"CV",1990,0.7579092
"CV",1991,
"CV",1992,
"CV",1993,0.710094
"CV",1994,
"CV",1995,
"CV",1996,0.5606082
"CV",1997,
"CV",1998,
"CV",1999,0.4420581
"CV",2000,
"CV",2001,
"CV",2002,0.3700499
"CV",2003,
"CV",2004,
"CV",2005,0.3187036
"CV",2006,
"CV",2007,
"CV",2008,0.2503661
"CV",2009,
"CV",2010,0.2573748
"CV",2011,0.2456403
"CV",2012,0.2460738
"CV",2013,0.2477024
"CV",2014,
"CV",2015,0.2522682
"CV",2016,
"CV",2017,
"CM",1981,0.5859601
"CM",1982,
"CM",1983,
"CM",1984,0.5178561
"CM",1985,
"CM",1986,
"CM",1987,0.503659
"CM",1988,
"CM",1989,
"CM",1990,0.6450533
"CM",1991,
"CM",1992,
"CM",1993,0.7386023
"CM",1994,
"CM",1995,
"CM",1996,0.7334092
"CM",1997,
"CM",1998,
"CM",1999,0.6035346
"CM",2000,
"CM",2001,
"CM",2002,0.5305997
"CM",2003,
"CM",2004,
"CM",2005,0.5444544
"CM",2006,
"CM",2007,
"CM",2008,0.5485424
"CM",2009,
"CM",2010,0.5502207
"CM",2011,0.5332945
"CM",2012,0.5130692
"CM",2013,0.4805338
"CM",2014,
"CM",2015,0.4348304
"CM",2016,
"CM",2017,
"CA",1981,0.007481242
"CA",1982,
"CA",1983,
"CA",1984,0.004846105
"CA",1985,
"CA",1986,
"CA",1987,0.002210968
"CA",1988,
"CA",1989,
"CA",1990,0.002184546
"CA",1991,
"CA",1992,
"CA",1993,0.002379519
"CA",1994,
"CA",1995,
"CA",1996,0.004155603
"CA",1997,
"CA",1998,
"CA",1999,0.004992273
"CA",2000,
"CA",2001,
"CA",2002,0.00371349
"CA",2003,
"CA",2004,
"CA",2005,0.002451231
"CA",2006,
"CA",2007,
"CA",2008,0.002484453
"CA",2009,
"CA",2010,0.00248831
"CA",2011,0.003317939
"CA",2012,0.004147567
"CA",2013,0.004977196
"CA",2014,
"CA",2015,0.004977196
"CA",2016,
"CA",2017,
"CF",1981,0.890971
"CF",1982,
"CF",1983,
"CF",1984,0.8923244
"CF",1985,
"CF",1986,
"CF",1987,0.8993117
"CF",1988,
"CF",1989,
"CF",1990,0.9061887
"CF",1991,
"CF",1992,
"CF",1993,0.9202329
"CF",1994,
"CF",1995,
"CF",1996,0.8984438
"CF",1997,
"CF",1998,
"CF",1999,0.8597389
"CF",2000,
"CF",2001,
"CF",2002,0.8353763
"CF",2003,
"CF",2004,
"CF",2005,0.8404093
"CF",2006,
"CF",2007,
"CF",2008,0.8307973
"CF",2009,
"CF",2010,0.8243668
"CF",2011,0.8189812
"CF",2012,0.8111072
"CF",2013,0.9039825
"CF",2014,
"CF",2015,0.8954858
"CF",2016,
"CF",2017,
"TD",1981,0.935709
"TD",1982,
"TD",1983,
"TD",1984,0.9092202
"TD",1985,
"TD",1986,
"TD",1987,0.8991823
"TD",1988,
"TD",1989,
"TD",1990,0.8873275
"TD",1991,
"TD",1992,
"TD",1993,0.9117006
"TD",1994,
"TD",1995,
"TD",1996,0.9046105
"TD",1997,
"TD",1998,
"TD",1999,0.9021848
"TD",2000,
"TD",2001,
"TD",2002,0.8864028
"TD",2003,
"TD",2004,
"TD",2005,0.6774543
"TD",2006,
"TD",2007,
"TD",2008,0.6964766
"TD",2009,
"TD",2010,0.6508738
"TD",2011,0.6653115
"TD",2012,0.6398721
"TD",2013,0.6284452
"TD",2014,
"TD",2015,0.620289
"TD",2016,
"TD",2017,
"CL",1981,0.2146182
"CL",1982,
"CL",1983,
"CL",1984,0.3142769
"CL",1985,
"CL",1986,
"CL",1987,0.2884795
"CL",1988,
"CL",1989,
"CL",1990,0.2266579
"CL",1991,
"CL",1992,
"CL",1993,0.163241
"CL",1994,
"CL",1995,
"CL",1996,0.1244655
"CL",1997,
"CL",1998,
"CL",1999,0.1247993
"CL",2000,
"CL",2001,
"CL",2002,0.1227654
"CL",2003,
"CL",2004,
"CL",2005,0.08758061
"CL",2006,
"CL",2007,
"CL",2008,0.06307016
"CL",2009,
"CL",2010,0.05510429
"CL",2011,0.0469227
"CL",2012,0.03450967
"CL",2013,0.02594521
"CL",2014,
"CL",2015,0.03072751
"CL",2016,
"CL",2017,
"CN",1981,0.9935919
"CN",1982,
"CN",1983,
"CN",1984,0.9641668
"CN",1985,
"CN",1986,
"CN",1987,0.9031898
"CN",1988,
"CN",1989,
"CN",1990,0.9012913
"CN",1991,
"CN",1992,
"CN",1993,0.8352627
"CN",1994,
"CN",1995,
"CN",1996,0.7313408
"CN",1997,
"CN",1998,
"CN",1999,0.6854867
"CN",2000,
"CN",2001,
"CN",2002,0.5792895
"CN",2003,
"CN",2004,
"CN",2005,0.4347667
"CN",2006,
"CN",2007,
"CN",2008,0.3441005
"CN",2009,
"CN",2010,0.2853516
"CN",2011,0.2348374
"CN",2012,0.201537
"CN",2013,0.1208912
"CN",2014,
"CN",2015,0.06966224
"CN",2016,
"CN",2017,
"CO",1981,0.2378125
"CO",1982,
"CO",1983,
"CO",1984,0.2630324
"CO",1985,
"CO",1986,
"CO",1987,0.2369414
"CO",1988,
"CO",1989,
"CO",1990,0.2305069
"CO",1991,
"CO",1992,
"CO",1993,0.2287122
"CO",1994,
"CO",1995,
"CO",1996,0.3211763
"CO",1997,
"CO",1998,
"CO",1999,0.3604689
"CO",2000,
"CO",2001,
"CO",2002,0.3027418
"CO",2003,
"CO",2004,
"CO",2005,0.2338153
"CO",2006,
"CO",2007,
"CO",2008,0.2255221
"CO",2009,
"CO",2010,0.1839558
"CO",2011,0.1631869
"CO",2012,0.1564585
"CO",2013,0.142618
"CO",2014,
"CO",2015,0.1187941
"CO",2016,
"CO",2017,
"KM",1981,0.2964571
"KM",1982,
"KM",1983,
"KM",1984,0.2668849
"KM",1985,
"KM",1986,
"KM",1987,0.278142
"KM",1988,
"KM",1989,
"KM",1990,0.3014778
"KM",1991,
"KM",1992,
"KM",1993,0.3149231
"KM",1994,
"KM",1995,
"KM",1996,0.3704084
"KM",1997,
"KM",1998,
"KM",1999,0.3741086
"KM",2000,
"KM",2001,
"KM",2002,0.3348889
"KM",2003,
"KM",2004,
"KM",2005,0.339289
"KM",2006,
"KM",2007,
"KM",2008,0.3635385
"KM",2009,
"KM",2010,0.3731774
"KM",2011,0.3752705
"KM",2012,0.3768902
"KM",2013,0.3753593
"KM",2014,
"KM",2015,0.3839022
"KM",2016,
"KM",2017,
"CD",1981,0.8344214
"CD",1982,
"CD",1983,
"CD",1984,0.8373756
"CD",1985,
"CD",1986,
"CD",1987,0.8381332
"CD",1988,
"CD",1989,
"CD",1990,0.8837869
"CD",1991,
"CD",1992,
"CD",1993,0.9563048
"CD",1994,
"CD",1995,
"CD",1996,0.9675799
"CD",1997,
"CD",1998,
"CD",1999,0.9816216
"CD",2000,
"CD",2001,
"CD",2002,0.98832
"CD",2003,
"CD",2004,
"CD",2005,0.983986
"CD",2006,
"CD",2007,
"CD",2008,0.9640355
"CD",2009,
"CD",2010,0.9539049
"CD",2011,0.9423276
"CD",2012,0.9247316
"CD",2013,0.9074352
"CD",2014,
"CD",2015,0.8892375
"CD",2016,
"CD",2017,
"CG",1981,0.7314251
"CG",1982,
"CG",1983,
"CG",1984,0.630851
"CG",1985,
"CG",1986,
"CG",1987,0.6974261
"CG",1988,
"CG",1989,
"CG",1990,0.7099243
"CG",1991,
"CG",1992,
"CG",1993,0.7256464
"CG",1994,
"CG",1995,
"CG",1996,0.7463991
"CG",1997,
"CG",1998,
"CG",1999,0.778521
"CG",2000,
"CG",2001,
"CG",2002,0.7488181
"CG",2003,
"CG",2004,
"CG",2005,0.7416863
"CG",2006,
"CG",2007,
"CG",2008,0.7000693
"CG",2009,
"CG",2010,0.623986
"CG",2011,0.6126447
"CG",2012,0.6081509
"CG",2013,0.6034885
"CG",2014,
"CG",2015,0.5816622
"CG",2016,
"CG",2017,
"CR",1981,0.424377
"CR",1982,
"CR",1983,
"CR",1984,0.3309864
"CR",1985,
"CR",1986,
"CR",1987,0.2574879
"CR",1988,
"CR",1989,
"CR",1990,0.1929845
"CR",1991,
"CR",1992,
"CR",1993,0.1611849
"CR",1994,
"CR",1995,
"CR",1996,0.1671062
"CR",1997,
"CR",1998,
"CR",1999,0.1305768
"CR",2000,
"CR",2001,
"CR",2002,0.09789703
"CR",2003,
"CR",2004,
"CR",2005,0.07708052
"CR",2006,
"CR",2007,
"CR",2008,0.05193178
"CR",2009,
"CR",2010,0.04022798
"CR",2011,0.04270847
"CR",2012,0.0421723
"CR",2013,0.03974891
"CR",2014,
"CR",2015,0.04014205
"CR",2016,
"CR",2017,
"CI",1981,0.1395649
"CI",1982,
"CI",1983,
"CI",1984,0.1933201
"CI",1985,
"CI",1986,
"CI",1987,0.2508575
"CI",1988,
"CI",1989,
"CI",1990,0.3989494
"CI",1991,
"CI",1992,
"CI",1993,0.5055804
"CI",1994,
"CI",1995,
"CI",1996,0.5211318
"CI",1997,
"CI",1998,
"CI",1999,0.5497386
"CI",2000,
"CI",2001,
"CI",2002,0.5651612
"CI",2003,
"CI",2004,
"CI",2005,0.5762921
"CI",2006,
"CI",2007,
"CI",2008,0.5710148
"CI",2009,
"CI",2010,0.5974525
"CI",2011,0.6482601
"CI",2012,0.6230616
"CI",2013,0.606603
"CI",2014,
"CI",2015,0.5744292
"CI",2016,
"CI",2017,
"HR",1981,0.0009650505
"HR",1982,
"HR",1983,
"HR",1984,0.001042403
"HR",1985,
"HR",1986,
"HR",1987,0.0009648559
"HR",1988,
"HR",1989,
"HR",1990,0.002519289
"HR",1991,
