"di_id","Year","ModeratePovertyPercentage"
"HR",1992,
"HR",1993,0.008550907
"HR",1994,
"HR",1995,
"HR",1996,0.01298657
"HR",1997,
"HR",1998,
"HR",1999,0.005452903
"HR",2000,
"HR",2001,
"HR",2002,0.001897039
"HR",2003,
"HR",2004,
"HR",2005,0.001525994
"HR",2006,
"HR",2007,
"HR",2008,0.00124757
"HR",2009,
"HR",2010,0.0005079306
"HR",2011,0.01989797
"HR",2012,0.02463781
"HR",2013,0.02248872
"HR",2014,
"HR",2015,0.0124084
"HR",2016,
"HR",2017,
"CY",1981,0.004931732
"CY",1982,
"CY",1983,
"CY",1984,0.002450742
"CY",1985,
"CY",1986,
"CY",1987,0.002450742
"CY",1988,
"CY",1989,
"CY",1990,0.002450742
"CY",1991,
"CY",1992,
"CY",1993,0.002450742
"CY",1994,
"CY",1995,
"CY",1996,0.002450742
"CY",1997,
"CY",1998,
"CY",1999,0.002450742
"CY",2000,
"CY",2001,
"CY",2002,0.002450742
"CY",2003,
"CY",2004,
"CY",2005,0
"CY",2006,
"CY",2007,
"CY",2008,0
"CY",2009,
"CY",2010,0
"CY",2011,0
"CY",2012,0
"CY",2013,0.002452543
"CY",2014,
"CY",2015,0
"CY",2016,
"CY",2017,
"CZ",1981,0.0003789659
"CZ",1982,
"CZ",1983,
"CZ",1984,0.0003540285
"CZ",1985,
"CZ",1986,
"CZ",1987,0.0002855648
"CZ",1988,
"CZ",1989,
"CZ",1990,0.00025452
"CZ",1991,
"CZ",1992,
"CZ",1993,0.0003704688
"CZ",1994,
"CZ",1995,
"CZ",1996,0.002680261
"CZ",1997,
"CZ",1998,
"CZ",1999,0.002386906
"CZ",2000,
"CZ",2001,
"CZ",2002,0.0005878716
"CZ",2003,
"CZ",2004,
"CZ",2005,0
"CZ",2006,
"CZ",2007,
"CZ",2008,0.002344959
"CZ",2009,
"CZ",2010,0.002386629
"CZ",2011,0.002137773
"CZ",2012,0.001617301
"CZ",2013,0
"CZ",2014,
"CZ",2015,0
"CZ",2016,
"CZ",2017,
"DK",1981,0.00470111
"DK",1982,
"DK",1983,
"DK",1984,0.00470111
"DK",1985,
"DK",1986,
"DK",1987,0.00470111
"DK",1988,
"DK",1989,
"DK",1990,0.00470111
"DK",1991,
"DK",1992,
"DK",1993,0.00470111
"DK",1994,
"DK",1995,
"DK",1996,0.00470111
"DK",1997,
"DK",1998,
"DK",1999,0.00470111
"DK",2000,
"DK",2001,
"DK",2002,0.00470111
"DK",2003,
"DK",2004,
"DK",2005,0.002245116
"DK",2006,
"DK",2007,
"DK",2008,0.002491895
"DK",2009,
"DK",2010,0
"DK",2011,0
"DK",2012,0
"DK",2013,0.004393926
"DK",2014,
"DK",2015,0.002117451
"DK",2016,
"DK",2017,
"DO",1981,0.1361899
"DO",1982,
"DO",1983,
"DO",1984,0.1306307
"DO",1985,
"DO",1986,
"DO",1987,0.1911139
"DO",1988,
"DO",1989,
"DO",1990,0.310249
"DO",1991,
"DO",1992,
"DO",1993,0.1622914
"DO",1994,
"DO",1995,
"DO",1996,0.134315
"DO",1997,
"DO",1998,
"DO",1999,0.1268577
"DO",2000,
"DO",2001,
"DO",2002,0.145805
"DO",2003,
"DO",2004,
"DO",2005,0.1678865
"DO",2006,
"DO",2007,
"DO",2008,0.1412169
"DO",2009,
"DO",2010,0.1242572
"DO",2011,0.1044038
"DO",2012,0.1153728
"DO",2013,0.1049492
"DO",2014,
"DO",2015,0.06970527
"DO",2016,
"DO",2017,
"EC",1981,0.3121566
"EC",1982,
"EC",1983,
"EC",1984,0.3349802
"EC",1985,
"EC",1986,
"EC",1987,0.3243483
"EC",1988,
"EC",1989,
"EC",1990,0.3476442
"EC",1991,
"EC",1992,
"EC",1993,0.3532221
"EC",1994,
"EC",1995,
"EC",1996,0.3762769
"EC",1997,
"EC",1998,
"EC",1999,0.4023928
"EC",2000,
"EC",2001,
"EC",2002,0.326266
"EC",2003,
"EC",2004,
"EC",2005,0.2566639
"EC",2006,
"EC",2007,
"EC",2008,0.1814779
"EC",2009,
"EC",2010,0.1473551
"EC",2011,0.1219691
"EC",2012,0.1144013
"EC",2013,0.1005222
"EC",2014,
"EC",2015,0.09439774
"EC",2016,
"EC",2017,
"EG",1981,0.5239948
"EG",1982,
"EG",1983,
"EG",1984,0.4719336
"EG",1985,
"EG",1986,
"EG",1987,0.4413203
"EG",1988,
"EG",1989,
"EG",1990,0.3878001
"EG",1991,
"EG",1992,
"EG",1993,0.3930134
"EG",1994,
"EG",1995,
"EG",1996,0.3756794
"EG",1997,
"EG",1998,
"EG",1999,0.2819461
"EG",2000,
"EG",2001,
"EG",2002,0.2779077
"EG",2003,
"EG",2004,
"EG",2005,0.3235215
"EG",2006,
"EG",2007,
"EG",2008,0.3080296
"EG",2009,
"EG",2010,0.2759151
"EG",2011,0.2553386
"EG",2012,0.2343104
"EG",2013,0.2161421
"EG",2014,
"EG",2015,0.1611809
"EG",2016,
"EG",2017,
"SV",1981,0.2752332
"SV",1982,
"SV",1983,
"SV",1984,0.3045828
"SV",1985,
"SV",1986,
"SV",1987,0.3112042
"SV",1988,
"SV",1989,
"SV",1990,0.3093913
"SV",1991,
"SV",1992,
"SV",1993,0.323711
"SV",1994,
"SV",1995,
"SV",1996,0.2889648
"SV",1997,
"SV",1998,
"SV",1999,0.2874748
"SV",2000,
"SV",2001,
"SV",2002,0.2587539
"SV",2003,
"SV",2004,
"SV",2005,0.228438
"SV",2006,
"SV",2007,
"SV",2008,0.1955627
"SV",2009,
"SV",2010,0.1794429
"SV",2011,0.1619935
"SV",2012,0.1440362
"SV",2013,0.1235473
"SV",2014,
"SV",2015,0.09913794
"SV",2016,
"SV",2017,
"EE",1981,0.03018442
"EE",1982,
"EE",1983,
"EE",1984,0.02400236
"EE",1985,
"EE",1986,
"EE",1987,0.02469251
"EE",1988,
"EE",1989,
"EE",1990,0.02066701
"EE",1991,
"EE",1992,
"EE",1993,0.06363156
"EE",1994,
"EE",1995,
"EE",1996,0.04802313
"EE",1997,
"EE",1998,
"EE",1999,0.05037013
"EE",2000,
"EE",2001,
"EE",2002,0.05335687
"EE",2003,
"EE",2004,
"EE",2005,0.01999502
"EE",2006,
"EE",2007,
"EE",2008,0.009739511
"EE",2009,
"EE",2010,0.01683406
"EE",2011,0.01725379
"EE",2012,0.01486997
"EE",2013,0.01499193
"EE",2014,
"EE",2015,0.009975982
"EE",2016,
"EE",2017,
"SZ",1981,0.9647387
"SZ",1982,
"SZ",1983,
"SZ",1984,0.9652055
"SZ",1985,
"SZ",1986,
"SZ",1987,0.9520613
"SZ",1988,
"SZ",1989,
"SZ",1990,0.9238314
"SZ",1991,
"SZ",1992,
"SZ",1993,0.9225679
"SZ",1994,
"SZ",1995,
"SZ",1996,0.8245341
"SZ",1997,
"SZ",1998,
"SZ",1999,0.723062
"SZ",2000,
"SZ",2001,
"SZ",2002,0.7035807
"SZ",2003,
"SZ",2004,
"SZ",2005,0.6738997
"SZ",2006,
"SZ",2007,
"SZ",2008,0.6513183
"SZ",2009,
"SZ",2010,0.6371419
"SZ",2011,0.6350409
"SZ",2012,0.6248707
"SZ",2013,0.6054433
"SZ",2014,
"SZ",2015,0.6101598
"SZ",2016,
"SZ",2017,
"ET",1981,0.8151411
"ET",1982,
"ET",1983,
"ET",1984,0.8254491
"ET",1985,
"ET",1986,
"ET",1987,0.8221418
"ET",1988,
"ET",1989,
"ET",1990,0.8473611
"ET",1991,
"ET",1992,
"ET",1993,0.8906715
"ET",1994,
"ET",1995,
"ET",1996,0.8619298
"ET",1997,
"ET",1998,
"ET",1999,0.8853087
"ET",2000,
"ET",2001,
"ET",2002,0.8522071
"ET",2003,
"ET",2004,
"ET",2005,0.7759626
"ET",2006,
"ET",2007,
"ET",2008,0.7520819
"ET",2009,
"ET",2010,0.7356805
"ET",2011,0.7180451
"ET",2012,0.6990472
"ET",2013,0.6715762
"ET",2014,
"ET",2015,0.6217997
"ET",2016,
"ET",2017,
"FJ",1981,0.2880772
"FJ",1982,
"FJ",1983,
"FJ",1984,0.342675
"FJ",1985,
"FJ",1986,
"FJ",1987,0.3809604
"FJ",1988,
"FJ",1989,
"FJ",1990,0.3125251
"FJ",1991,
"FJ",1992,
"FJ",1993,0.301539
"FJ",1994,
"FJ",1995,
"FJ",1996,0.256275
"FJ",1997,
"FJ",1998,
"FJ",1999,0.2315352
"FJ",2000,
"FJ",2001,
"FJ",2002,0.219795
"FJ",2003,
"FJ",2004,
"FJ",2005,0.1792553
"FJ",2006,
"FJ",2007,
"FJ",2008,0.1663221
"FJ",2009,
"FJ",2010,0.1685367
"FJ",2011,0.1616838
"FJ",2012,0.1596918
"FJ",2013,0.1449984
"FJ",2014,
"FJ",2015,0.1155141
"FJ",2016,
"FJ",2017,
"FI",1981,0.002493796
"FI",1982,
"FI",1983,
"FI",1984,0.002493796
"FI",1985,
"FI",1986,
"FI",1987,0.002493796
"FI",1988,
"FI",1989,
"FI",1990,0.002493796
"FI",1991,
"FI",1992,
"FI",1993,0.002493796
"FI",1994,
"FI",1995,
"FI",1996,0.002493796
"FI",1997,
"FI",1998,
"FI",1999,0.002493796
"FI",2000,
"FI",2001,
"FI",2002,0
"FI",2003,
"FI",2004,
"FI",2005,0
"FI",2006,
"FI",2007,
"FI",2008,0
"FI",2009,
"FI",2010,0
"FI",2011,0
"FI",2012,0
"FI",2013,0
"FI",2014,
"FI",2015,0
"FI",2016,
"FI",2017,
"FR",1981,0.002475366
"FR",1982,
"FR",1983,
"FR",1984,0.002475366
"FR",1985,
"FR",1986,
"FR",1987,0.002475366
"FR",1988,
"FR",1989,
"FR",1990,0.002475366
"FR",1991,
"FR",1992,
"FR",1993,0.002475366
"FR",1994,
"FR",1995,
"FR",1996,0.002475366
"FR",1997,
"FR",1998,
"FR",1999,0.002475366
"FR",2000,
"FR",2001,
"FR",2002,0.002475366
"FR",2003,
"FR",2004,
"FR",2005,0
"FR",2006,
"FR",2007,
"FR",2008,0
"FR",2009,
"FR",2010,0.002492812
"FR",2011,0
"FR",2012,0
"FR",2013,0
"FR",2014,
"FR",2015,0.002474028
"FR",2016,
"FR",2017,
"GA",1981,0.1532964
"GA",1982,
"GA",1983,
"GA",1984,0.1464682
"GA",1985,
"GA",1986,
"GA",1987,0.269973
"GA",1988,
"GA",1989,
"GA",1990,0.1919967
"GA",1991,
"GA",1992,
"GA",1993,0.1987969
"GA",1994,
"GA",1995,
"GA",1996,0.1801217
"GA",1997,
"GA",1998,
"GA",1999,0.211813
"GA",2000,
"GA",2001,
"GA",2002,0.246518
"GA",2003,
"GA",2004,
"GA",2005,0.2581977
"GA",2006,
"GA",2007,
"GA",2008,0.2620315
"GA",2009,
"GA",2010,0.2309746
"GA",2011,0.2049735
"GA",2012,0.1855283
"GA",2013,0.163752
"GA",2014,
"GA",2015,0.1319884
"GA",2016,
"GA",2017,
"GM",1981,0.8416264
"GM",1982,
"GM",1983,
"GM",1984,0.8405309
"GM",1985,
"GM",1986,
"GM",1987,0.861394
"GM",1988,
"GM",1989,
"GM",1990,0.8595242
"GM",1991,
"GM",1992,
"GM",1993,0.8603322
"GM",1994,
"GM",1995,
"GM",1996,0.8712212
"GM",1997,
"GM",1998,
"GM",1999,0.7845096
"GM",2000,
"GM",2001,
"GM",2002,0.8258946
"GM",2003,
"GM",2004,
"GM",2005,0.6695843
"GM",2006,
"GM",2007,
"GM",2008,0.6075015
"GM",2009,
"GM",2010,0.5271141
"GM",2011,0.5454202
"GM",2012,0.4919263
"GM",2013,0.4470321
"GM",2014,
"GM",2015,0.3874239
"GM",2016,
"GM",2017,
"GE",1981,0
"GE",1982,
"GE",1983,
"GE",1984,0
"GE",1985,
"GE",1986,
"GE",1987,0
"GE",1988,
"GE",1989,
"GE",1990,0
"GE",1991,
"GE",1992,
"GE",1993,0.210801
"GE",1994,
"GE",1995,
"GE",1996,0.1816658
"GE",1997,
"GE",1998,
"GE",1999,0.4382813
"GE",2000,
"GE",2001,
"GE",2002,0.3198274
"GE",2003,
"GE",2004,
"GE",2005,0.3272248
"GE",2006,
"GE",2007,
"GE",2008,0.3275643
"GE",2009,
"GE",2010,0.3262871
"GE",2011,0.293716
"GE",2012,0.2653261
"GE",2013,0.2205044
"GE",2014,
"GE",2015,0.1670351
"GE",2016,
"GE",2017,
"DE",1981,0.002486047
"DE",1982,
"DE",1983,
"DE",1984,0
"DE",1985,
"DE",1986,
"DE",1987,0
"DE",1988,
"DE",1989,
"DE",1990,0
"DE",1991,
"DE",1992,
"DE",1993,0.001156454
"DE",1994,
"DE",1995,
"DE",1996,0.001939254
"DE",1997,
"DE",1998,
"DE",1999,0.002246113
"DE",2000,
"DE",2001,
"DE",2002,0.00072292
"DE",2003,
"DE",2004,
"DE",2005,0.00108438
"DE",2006,
"DE",2007,
"DE",2008,0.0008282537
"DE",2009,
"DE",2010,0.002484761
"DE",2011,0
"DE",2012,0
"DE",2013,0
"DE",2014,
"DE",2015,0
"DE",2016,
"DE",2017,
"GH",1981,0.7191167
"GH",1982,
"GH",1983,
"GH",1984,0.7901561
"GH",1985,
"GH",1986,
"GH",1987,0.7627169
"GH",1988,
"GH",1989,
"GH",1990,0.7655797
"GH",1991,
"GH",1992,
"GH",1993,0.7527567
"GH",1994,
"GH",1995,
"GH",1996,0.6867866
"GH",1997,
"GH",1998,
"GH",1999,0.6246504
"GH",2000,
"GH",2001,
"GH",2002,0.5947375
"GH",2003,
"GH",2004,
"GH",2005,0.522208
"GH",2006,
"GH",2007,
"GH",2008,0.4542066
"GH",2009,
"GH",2010,0.4207416
"GH",2011,0.368412
"GH",2012,0.3399373
"GH",2013,0.3200598
"GH",2014,
"GH",2015,0.3064088
"GH",2016,
"GH",2017,
"GR",1981,0.01492547
"GR",1982,
"GR",1983,
"GR",1984,0.01492547
"GR",1985,
"GR",1986,
"GR",1987,0.01492547
"GR",1988,
"GR",1989,
"GR",1990,0.009976583
"GR",1991,
"GR",1992,
"GR",1993,0.009976583
"GR",1994,
"GR",1995,
"GR",1996,0.009976583
"GR",1997,
"GR",1998,
"GR",1999,0.007485849
"GR",2000,
"GR",2001,
"GR",2002,0.007485849
"GR",2003,
"GR",2004,
"GR",2005,0.004962416
"GR",2006,
"GR",2007,
"GR",2008,0.004960024
"GR",2009,
"GR",2010,0.01237984
"GR",2011,0.01997942
"GR",2012,0.02985847
"GR",2013,0.02732836
"GR",2014,
"GR",2015,0.02746548
"GR",2016,
"GR",2017,
"GT",1981,0.6333698
"GT",1982,
"GT",1983,
"GT",1984,0.6735637
"GT",1985,
"GT",1986,
"GT",1987,0.6456859
"GT",1988,
"GT",1989,
"GT",1990,0.5187703
"GT",1991,
"GT",1992,
"GT",1993,0.4334262
"GT",1994,
"GT",1995,
"GT",1996,0.3394919
"GT",1997,
"GT",1998,
"GT",1999,0.250919
"GT",2000,
"GT",2001,
"GT",2002,0.2288955
"GT",2003,
"GT",2004,
"GT",2005,0.2383644
"GT",2006,
"GT",2007,
"GT",2008,0.2360899
"GT",2009,
"GT",2010,0.2492963
"GT",2011,0.248624
"GT",2012,0.2500215
"GT",2013,0.2476185
"GT",2014,
"GT",2015,0.229665
"GT",2016,
"GT",2017,
"GN",1981,0.9845483
"GN",1982,
"GN",1983,
"GN",1984,0.9868672
"GN",1985,
"GN",1986,
"GN",1987,0.9845424
"GN",1988,
"GN",1989,
"GN",1990,0.9822817
"GN",1991,
"GN",1992,
"GN",1993,0.8188007
"GN",1994,
"GN",1995,
"GN",1996,0.763007
"GN",1997,
"GN",1998,
"GN",1999,0.79806
"GN",2000,
"GN",2001,
"GN",2002,0.8368481
"GN",2003,
"GN",2004,
"GN",2005,0.8324873
"GN",2006,
"GN",2007,
"GN",2008,0.7962694
"GN",2009,
"GN",2010,0.8359695
"GN",2011,0.7767503
"GN",2012,0.7029938
"GN",2013,0.6951087
"GN",2014,
"GN",2015,0.6824739
"GN",2016,
"GN",2017,
"GW",1981,0.6708766
"GW",1982,
"GW",1983,
"GW",1984,0.6633897
"GW",1985,
"GW",1986,
"GW",1987,0.6678634
"GW",1988,
"GW",1989,
"GW",1990,0.6326257
"GW",1991,
"GW",1992,
"GW",1993,0.8606833
"GW",1994,
"GW",1995,
"GW",1996,0.7767138
"GW",1997,
"GW",1998,
"GW",1999,0.8530687
"GW",2000,
"GW",2001,
"GW",2002,0.8262649
"GW",2003,
"GW",2004,
"GW",2005,0.8333501
"GW",2006,
"GW",2007,
"GW",2008,0.8404353
"GW",2009,
"GW",2010,0.8451587
"GW",2011,0.8300581
"GW",2012,0.8420408
"GW",2013,0.8400807
"GW",2014,
"GW",2015,0.8359315
"GW",2016,
"GW",2017,
"GY",1981,0.5316974
"GY",1982,
"GY",1983,
"GY",1984,0.6703568
"GY",1985,
"GY",1986,
"GY",1987,0.64575
"GY",1988,
"GY",1989,
"GY",1990,0.6977166
"GY",1991,
"GY",1992,
"GY",1993,0.5677318
"GY",1994,
"GY",1995,
"GY",1996,0.351866
"GY",1997,
"GY",1998,
"GY",1999,0.2823589
"GY",2000,
"GY",2001,
"GY",2002,0.2735102
"GY",2003,
"GY",2004,
"GY",2005,0.2720951
"GY",2006,
"GY",2007,
"GY",2008,0.2227753
"GY",2009,
"GY",2010,0.2001519
"GY",2011,0.1869561
"GY",2012,0.174809
"GY",2013,0.1642527
"GY",2014,
"GY",2015,0.1514355
"GY",2016,
"GY",2017,
"HN",1981,0.6138433
"HN",1982,
"HN",1983,
"HN",1984,0.6194615
"HN",1985,
"HN",1986,
"HN",1987,0.6246489
"HN",1988,
"HN",1989,
"HN",1990,0.6427295
"HN",1991,
"HN",1992,
"HN",1993,0.4591457
"HN",1994,
"HN",1995,
"HN",1996,0.5072276
"HN",1997,
"HN",1998,
"HN",1999,0.4321922
"HN",2000,
"HN",2001,
"HN",2002,0.4000772
"HN",2003,
"HN",2004,
"HN",2005,0.4141438
"HN",2006,
"HN",2007,
"HN",2008,0.3027292
"HN",2009,
"HN",2010,0.2939646
"HN",2011,0.3174869
"HN",2012,0.3609298
"HN",2013,0.3287707
"HN",2014,
"HN",2015,0.3223756
"HN",2016,
"HN",2017,
"HU",1981,0.001195245
"HU",1982,
"HU",1983,
"HU",1984,0.001123213
"HU",1985,
"HU",1986,
"HU",1987,0.0009949269
"HU",1988,
"HU",1989,
"HU",1990,0.005426643
"HU",1991,
"HU",1992,
"HU",1993,0.004007469
"HU",1994,
"HU",1995,
"HU",1996,0.00764253
"HU",1997,
"HU",1998,
"HU",1999,0.003117134
"HU",2000,
"HU",2001,
"HU",2002,0.0006647716
"HU",2003,
"HU",2004,
"HU",2005,0.001697426
"HU",2006,
"HU",2007,
"HU",2008,0.002493967
"HU",2009,
"HU",2010,0.002436743
"HU",2011,0.002431676
"HU",2012,0.007281335
"HU",2013,0.007114477
"HU",2014,
"HU",2015,0.009841962
"HU",2016,
"HU",2017,
"IS",1981,0.00218494
"IS",1982,
"IS",1983,
"IS",1984,0.00218494
"IS",1985,
"IS",1986,
"IS",1987,0.00218494
"IS",1988,
"IS",1989,
"IS",1990,0.00218494
"IS",1991,
"IS",1992,
"IS",1993,0.00218494
"IS",1994,
"IS",1995,
"IS",1996,0.00218494
"IS",1997,
"IS",1998,
"IS",1999,0
"IS",2000,
"IS",2001,
"IS",2002,0
"IS",2003,
"IS",2004,
"IS",2005,0
"IS",2006,
"IS",2007,
"IS",2008,0
"IS",2009,
"IS",2010,0.002497277
"IS",2011,0.002494745
"IS",2012,0
"IS",2013,0
"IS",2014,
"IS",2015,0
"IS",2016,
"IS",2017,
"IN",1981,0.8651055
"IN",1982,
"IN",1983,
"IN",1984,0.85332
"IN",1985,
"IN",1986,
"IN",1987,0.8381654
"IN",1988,
"IN",1989,
"IN",1990,0.818681
"IN",1991,
"IN",1992,
"IN",1993,0.8128042
"IN",1994,
"IN",1995,
"IN",1996,0.795238
"IN",1997,
"IN",1998,
"IN",1999,0.7817264
"IN",2000,
"IN",2001,
"IN",2002,0.7715611
"IN",2003,
"IN",2004,
"IN",2005,0.7471338
"IN",2006,
"IN",2007,
"IN",2008,0.7154815
"IN",2009,
"IN",2010,0.6736022
"IN",2011,0.6140322
"IN",2012,0.5930624
"IN",2013,0.561392
"IN",2014,
"IN",2015,0.5036035
"IN",2016,
"IN",2017,
"ID",1981,0.9353402
"ID",1982,
"ID",1983,
"ID",1984,0.9173733
"ID",1985,
"ID",1986,
"ID",1987,0.9268053
"ID",1988,
"ID",1989,
"ID",1990,0.8700493
"ID",1991,
"ID",1992,
"ID",1993,0.8658419
"ID",1994,
"ID",1995,
"ID",1996,0.797508
"ID",1997,
"ID",1998,
"ID",1999,0.8012316
"ID",2000,
"ID",2001,
"ID",2002,0.6518163
"ID",2003,
"ID",2004,
"ID",2005,0.6131136
"ID",2006,
"ID",2007,
"ID",2008,0.5663056
"ID",2009,
"ID",2010,0.4810822
"ID",2011,0.4503504
"ID",2012,0.4346552
"ID",2013,0.4073621
"ID",2014,
"ID",2015,0.3312201
"ID",2016,
"ID",2017,
"IR",1981,0.2623
"IR",1982,
"IR",1983,
"IR",1984,0.1851315
"IR",1985,
"IR",1986,
"IR",1987,0.2492278
"IR",1988,
"IR",1989,
"IR",1990,0.1871948
"IR",1991,
"IR",1992,
"IR",1993,0.1285279
"IR",1994,
"IR",1995,
"IR",1996,0.1536869
"IR",1997,
"IR",1998,
"IR",1999,0.1268403
"IR",2000,
"IR",2001,
"IR",2002,0.05790693
"IR",2003,
"IR",2004,
"IR",2005,0.032274
"IR",2006,
"IR",2007,
"IR",2008,0.03493316
"IR",2009,
"IR",2010,0.02816332
"IR",2011,0.02010132
"IR",2012,0.01645878
"IR",2013,0.01183641
"IR",2014,
"IR",2015,0.02902483
"IR",2016,
"IR",2017,
"IQ",1981,0.3785929
"IQ",1982,
"IQ",1983,
"IQ",1984,0.5439365
"IQ",1985,
"IQ",1986,
"IQ",1987,0.4754128
"IQ",1988,
"IQ",1989,
"IQ",1990,0.2003218
"IQ",1991,
"IQ",1992,
"IQ",1993,0.6424234
"IQ",1994,
"IQ",1995,
"IQ",1996,0.5892797
"IQ",1997,
"IQ",1998,
"IQ",1999,0.1573766
"IQ",2000,
"IQ",2001,
"IQ",2002,0.2293178
"IQ",2003,
"IQ",2004,
"IQ",2005,0.2332318
"IQ",2006,
"IQ",2007,
"IQ",2008,0.1928196
"IQ",2009,
"IQ",2010,0.1933576
"IQ",2011,0.1901371
"IQ",2012,0.1785354
"IQ",2013,0.163891
"IQ",2014,
"IQ",2015,0.1682341
"IQ",2016,
"IQ",2017,
"IE",1981,0.004968697
"IE",1982,
"IE",1983,
"IE",1984,0.004968697
"IE",1985,
"IE",1986,
"IE",1987,0.004968697
"IE",1988,
"IE",1989,
"IE",1990,0.002425839
"IE",1991,
"IE",1992,
"IE",1993,0.002425839
"IE",1994,
"IE",1995,
"IE",1996,0.002425839
"IE",1997,
"IE",1998,
"IE",1999,0.002425839
"IE",2000,
"IE",2001,
"IE",2002,0.002425839
"IE",2003,
"IE",2004,
"IE",2005,0
"IE",2006,
"IE",2007,
"IE",2008,0.002007196
"IE",2009,
"IE",2010,0.007488451
"IE",2011,0.007053387
"IE",2012,0.004654939
"IE",2013,0.007410097
"IE",2014,
"IE",2015,0.004852196
"IE",2016,
"IE",2017,
"IL",1981,0.007564639
"IL",1982,
"IL",1983,
"IL",1984,0.007050943
"IL",1985,
"IL",1986,
"IL",1987,0.004792714
"IL",1988,
"IL",1989,
"IL",1990,0.00479089
"IL",1991,
"IL",1992,
"IL",1993,0.003645285
"IL",1994,
"IL",1995,
"IL",1996,0.006311906
"IL",1997,
"IL",1998,
"IL",1999,0.006082769
"IL",2000,
"IL",2001,
"IL",2002,0.006708261
"IL",2003,
"IL",2004,
"IL",2005,0.01239112
"IL",2006,
"IL",2007,
"IL",2008,0.009838237
"IL",2009,
"IL",2010,0.009529112
"IL",2011,0.01093817
"IL",2012,0.01234722
"IL",2013,0.01234722
"IL",2014,
"IL",2015,0.009904564
"IL",2016,
"IL",2017,
"IT",1981,0.01747423
"IT",1982,
